,City,LocType,NO2,SO2,Sampling.Date,State
2166,Bangalore,Sensitive Area,37.9,16.6,2007-01-08,Karnataka
2167,Bangalore,Sensitive Area,37.2,16.6,2007-06-08,Karnataka
2168,Bangalore,Sensitive Area,36.0,15.5,2007-09-08,Karnataka
2169,Bangalore,Sensitive Area,35.8,15.2,2007-01-09,Karnataka
2170,Bangalore,Sensitive Area,35.6,16.0,2007-04-09,Karnataka
2171,Bangalore,Sensitive Area,35.5,16.4,2007-06-09,Karnataka
2172,Bangalore,Sensitive Area,36.4,13.5,2007-09-09,Karnataka
2173,Bangalore,Sensitive Area,38.3,15.2,2007-01-10,Karnataka
2174,Bangalore,Sensitive Area,38.3,15.4,2007-04-10,Karnataka
2175,Bangalore,Sensitive Area,37.6,15.5,2007-09-10,Karnataka
2176,Bangalore,Sensitive Area,37.8,15.1,2007-02-11,Karnataka
2177,Bangalore,Sensitive Area,38.5,15.2,2007-05-11,Karnataka
2178,Bangalore,Sensitive Area,37.0,14.6,2007-08-11,Karnataka
2179,Bangalore,Sensitive Area,43.4,15.9,2007-09-11,Karnataka
2180,Bangalore,Sensitive Area,41.7,14.9,2007-10-11,Karnataka
2181,Bangalore,Sensitive Area,41.9,15.6,2007-01-12,Karnataka
2182,Bangalore,Sensitive Area,36.7,13.7,2007-03-12,Karnataka
2183,Bangalore,Sensitive Area,37.4,14.9,2007-06-12,Karnataka
2184,Bangalore,Sensitive Area,37.9,15.3,2007-09-12,Karnataka
2185,Bangalore,Sensitive Area,37.9,15.0,2008-04-01,Karnataka
2186,Bangalore,Sensitive Area,40.3,15.1,2008-09-01,Karnataka
2187,Bangalore,Sensitive Area,45.2,9.7,2008-11-01,Karnataka
2188,Bangalore,Sensitive Area,37.5,14.1,2008-01-15,Karnataka
2189,Bangalore,Sensitive Area,37.9,14.1,2008-01-18,Karnataka
2190,Bangalore,Sensitive Area,46.2,17.8,2008-01-21,Karnataka
2191,Bangalore,Sensitive Area,42.7,16.0,2008-01-24,Karnataka
2192,Bangalore,Sensitive Area,40.9,15.8,2008-01-28,Karnataka
2193,Bangalore,Sensitive Area,40.3,15.5,2008-01-02,Karnataka
2194,Bangalore,Sensitive Area,39.5,15.3,2008-04-02,Karnataka
2195,Bangalore,Sensitive Area,40.6,13.3,2008-07-02,Karnataka
2196,Bangalore,Sensitive Area,42.4,14.0,2008-11-02,Karnataka
2197,Bangalore,Sensitive Area,40.2,13.8,2008-02-15,Karnataka
2198,Bangalore,Sensitive Area,41.0,12.9,2008-02-18,Karnataka
2199,Bangalore,Sensitive Area,40.3,17.7,2008-02-21,Karnataka
2200,Bangalore,Sensitive Area,37.1,15.4,2008-02-25,Karnataka
2201,Bangalore,Sensitive Area,39.5,13.3,2008-02-27,Karnataka
2202,Bangalore,Sensitive Area,41.6,17.5,2008-01-03,Karnataka
2203,Bangalore,Sensitive Area,43.5,17.4,2008-03-03,Karnataka
2204,Bangalore,Sensitive Area,40.4,16.2,2008-06-03,Karnataka
2205,Bangalore,Sensitive Area,39.2,16.7,2008-10-03,Karnataka
2206,Bangalore,Sensitive Area,41.3,13.7,2008-03-13,Karnataka
2207,Bangalore,Sensitive Area,39.0,16.5,2008-03-17,Karnataka
2208,Bangalore,Sensitive Area,38.9,15.2,2008-03-24,Karnataka
2209,Bangalore,Sensitive Area,40.0,14.9,2008-03-27,Karnataka
2210,Bangalore,Sensitive Area,40.1,14.9,2008-01-04,Karnataka
2211,Bangalore,Sensitive Area,39.9,15.4,2008-04-04,Karnataka
2212,Bangalore,Sensitive Area,39.8,15.0,2008-08-04,Karnataka
2213,Bangalore,Sensitive Area,40.0,15.1,2008-10-04,Karnataka
2214,Bangalore,Sensitive Area,40.1,15.0,2008-04-15,Karnataka
2215,Bangalore,Sensitive Area,39.7,15.1,2008-04-17,Karnataka
2216,Bangalore,Sensitive Area,39.9,15.3,2008-04-21,Karnataka
2217,Bangalore,Sensitive Area,39.7,15.1,2008-04-24,Karnataka
2218,Bangalore,Sensitive Area,39.3,15.0,2008-04-28,Karnataka
2219,Bangalore,Sensitive Area,41.4,16.0,2008-02-05,Karnataka
2220,Bangalore,Sensitive Area,38.8,15.1,2008-05-05,Karnataka
2221,Bangalore,Sensitive Area,39.5,15.5,2008-12-05,Karnataka
2222,Bangalore,Sensitive Area,38.6,15.0,2008-05-14,Karnataka
2223,Bangalore,Sensitive Area,39.2,14.6,2008-05-16,Karnataka
2224,Bangalore,Sensitive Area,39.9,15.0,2008-05-19,Karnataka
2225,Bangalore,Sensitive Area,39.1,14.5,2008-05-23,Karnataka
2226,Bangalore,Sensitive Area,39.5,14.9,2008-05-26,Karnataka
2227,Bangalore,Sensitive Area,39.8,14.3,2008-05-29,Karnataka
2228,Bangalore,Sensitive Area,39.6,14.6,2008-02-06,Karnataka
2229,Bangalore,Sensitive Area,38.0,13.6,2008-05-06,Karnataka
2230,Bangalore,Sensitive Area,38.3,14.1,2008-09-06,Karnataka
2231,Bangalore,Sensitive Area,38.4,14.4,2008-12-06,Karnataka
2232,Bangalore,Sensitive Area,38.2,14.4,2008-06-16,Karnataka
2233,Bangalore,Sensitive Area,38.3,13.8,2008-06-18,Karnataka
2234,Bangalore,Sensitive Area,37.7,13.5,2008-06-20,Karnataka
2235,Bangalore,Sensitive Area,37.8,13.8,2008-06-23,Karnataka
2236,Bangalore,Sensitive Area,37.3,13.5,2008-06-26,Karnataka
2237,Bangalore,Sensitive Area,36.9,13.4,2008-01-07,Karnataka
2238,Bangalore,Sensitive Area,37.3,13.8,2008-04-07,Karnataka
2239,Bangalore,Sensitive Area,40.6,14.5,2008-07-07,Karnataka
2240,Bangalore,Sensitive Area,37.5,14.0,2008-10-07,Karnataka
2241,Bangalore,Sensitive Area,37.5,13.9,2008-07-16,Karnataka
2242,Bangalore,Sensitive Area,37.9,13.6,2008-07-21,Karnataka
2243,Bangalore,Sensitive Area,37.5,13.7,2008-07-23,Karnataka
2244,Bangalore,Sensitive Area,37.7,13.8,2008-07-28,Karnataka
2245,Bangalore,Sensitive Area,37.7,13.9,2008-01-08,Karnataka
2246,Bangalore,Sensitive Area,37.7,14.0,2008-04-08,Karnataka
2247,Bangalore,Sensitive Area,37.9,13.7,2008-07-08,Karnataka
2248,Bangalore,Sensitive Area,39.2,11.3,2008-11-08,Karnataka
2249,Bangalore,Sensitive Area,39.3,12.2,2008-08-13,Karnataka
2250,Bangalore,Sensitive Area,39.7,12.3,2008-08-18,Karnataka
2251,Bangalore,Sensitive Area,39.9,13.2,2008-08-21,Karnataka
2252,Bangalore,Sensitive Area,35.9,13.5,2008-08-25,Karnataka
2253,Bangalore,Sensitive Area,39.2,12.9,2008-01-09,Karnataka
2254,Bangalore,Sensitive Area,40.0,14.6,2008-09-09,Karnataka
2255,Bangalore,Sensitive Area,38.2,14.8,2008-11-09,Karnataka
2256,Bangalore,Sensitive Area,38.4,16.3,2008-09-15,Karnataka
2257,Bangalore,Sensitive Area,37.7,13.7,2008-09-17,Karnataka
2258,Bangalore,Sensitive Area,38.4,15.3,2008-09-19,Karnataka
2259,Bangalore,Sensitive Area,38.6,14.3,2008-09-23,Karnataka
2260,Bangalore,Sensitive Area,38.2,14.0,2008-09-27,Karnataka
2261,Bangalore,Sensitive Area,38.8,14.1,2008-09-29,Karnataka
2262,Bangalore,Sensitive Area,39.4,13.5,2008-01-10,Karnataka
2263,Bangalore,Sensitive Area,36.1,13.4,2008-10-13,Karnataka
2264,Bangalore,Sensitive Area,38.2,13.7,2008-10-17,Karnataka
2265,Bangalore,Sensitive Area,37.9,14.1,2008-10-21,Karnataka
2266,Bangalore,Sensitive Area,38.1,14.0,2008-10-24,Karnataka
2267,Bangalore,Sensitive Area,56.3,14.2,2008-10-27,Karnataka
2268,Bangalore,Sensitive Area,60.2,20.6,2008-10-28,Karnataka
2269,Bangalore,Sensitive Area,60.2,20.6,2008-10-29,Karnataka
2270,Bangalore,Sensitive Area,60.2,19.7,2008-10-30,Karnataka
2271,Bangalore,Sensitive Area,55.7,20.2,2008-03-11,Karnataka
2272,Bangalore,Sensitive Area,46.7,17.5,2008-06-11,Karnataka
2273,Bangalore,Sensitive Area,42.8,16.9,2008-10-11,Karnataka
2274,Bangalore,Sensitive Area,41.9,16.3,2008-12-11,Karnataka
2275,Bangalore,Sensitive Area,40.7,16.1,2008-11-14,Karnataka
2276,Bangalore,Sensitive Area,40.2,15.4,2008-11-17,Karnataka
2277,Bangalore,Sensitive Area,38.9,15.3,2008-11-20,Karnataka
2278,Bangalore,Sensitive Area,38.4,15.1,2008-11-24,Karnataka
2279,Bangalore,Sensitive Area,50.2,16.7,2008-11-27,Karnataka
2280,Bangalore,Sensitive Area,37.2,13.9,2008-01-12,Karnataka
2281,Bangalore,Sensitive Area,38.1,15.4,2008-04-12,Karnataka
2282,Bangalore,Sensitive Area,40.5,21.0,2008-08-12,Karnataka
2283,Bangalore,Sensitive Area,40.1,19.6,2008-11-12,Karnataka
2284,Bangalore,Sensitive Area,40.1,18.0,2008-12-15,Karnataka
2285,Bangalore,Sensitive Area,40.9,18.7,2008-12-18,Karnataka
2286,Bangalore,Sensitive Area,40.5,17.2,2008-12-22,Karnataka
2287,Bangalore,Sensitive Area,39.9,16.8,2008-12-26,Karnataka
2288,Bangalore,Sensitive Area,39.8,16.8,2008-12-29,Karnataka
2289,Bangalore,Sensitive Area,40.1,16.1,2009-01-01,Karnataka
2290,Bangalore,Sensitive Area,39.9,15.5,2009-05-01,Karnataka
2291,Bangalore,Sensitive Area,38.9,15.0,2009-07-01,Karnataka
2292,Bangalore,Sensitive Area,40.3,15.3,2009-12-01,Karnataka
2293,Bangalore,Sensitive Area,41.0,15.4,2009-01-16,Karnataka
2294,Bangalore,Sensitive Area,41.0,11.3,2009-01-19,Karnataka
2295,Bangalore,Sensitive Area,41.0,12.5,2009-01-21,Karnataka
2296,Bangalore,Sensitive Area,41.6,13.0,2009-01-27,Karnataka
2297,Bangalore,Sensitive Area,43.2,13.9,2009-01-29,Karnataka
2298,Bangalore,Sensitive Area,41.7,14.1,2009-02-02,Karnataka
2299,Bangalore,Sensitive Area,50.9,12.4,2009-05-02,Karnataka
2300,Bangalore,Sensitive Area,41.7,14.7,2009-09-02,Karnataka
2301,Bangalore,Sensitive Area,41.6,14.7,2009-11-02,Karnataka
2302,Bangalore,Sensitive Area,42.3,14.8,2009-02-16,Karnataka
2303,Bangalore,Sensitive Area,43.3,15.2,2009-02-18,Karnataka
2304,Bangalore,Sensitive Area,41.2,15.0,2009-02-21,Karnataka
2305,Bangalore,Sensitive Area,40.1,14.6,2009-02-24,Karnataka
2306,Bangalore,Sensitive Area,42.1,16.0,2009-02-03,Karnataka
2307,Bangalore,Sensitive Area,46.4,15.7,2009-05-03,Karnataka
2308,Bangalore,Sensitive Area,40.3,16.8,2009-11-03,Karnataka
2309,Bangalore,Sensitive Area,40.4,14.1,2009-03-16,Karnataka
2310,Bangalore,Sensitive Area,42.2,16.0,2009-03-19,Karnataka
2311,Bangalore,Sensitive Area,40.9,14.9,2009-03-23,Karnataka
2312,Bangalore,Sensitive Area,42.2,14.9,2009-03-30,Karnataka
2313,Bangalore,Sensitive Area,40.8,16.5,2009-03-04,Karnataka
2314,Bangalore,Sensitive Area,40.6,16.6,2009-06-04,Karnataka
2315,Bangalore,Sensitive Area,41.8,16.3,2009-04-13,Karnataka
2316,Bangalore,Sensitive Area,37.2,16.4,2009-04-16,Karnataka
2317,Bangalore,Sensitive Area,41.5,17.5,2009-04-20,Karnataka
2318,Bangalore,Sensitive Area,36.6,14.0,2009-04-22,Karnataka
2319,Bangalore,Sensitive Area,43.3,16.9,2009-04-24,Karnataka
2320,Bangalore,Sensitive Area,43.2,14.9,2009-04-28,Karnataka
2321,Bangalore,Sensitive Area,43.4,14.9,2009-04-05,Karnataka
2322,Bangalore,Sensitive Area,42.4,14.6,2009-06-05,Karnataka
2323,Bangalore,Sensitive Area,40.4,13.9,2009-11-05,Karnataka
2324,Bangalore,Sensitive Area,40.9,14.4,2009-05-16,Karnataka
2325,Bangalore,Sensitive Area,40.7,14.2,2009-05-18,Karnataka
2326,Bangalore,Sensitive Area,42.9,15.1,2009-05-20,Karnataka
2327,Bangalore,Sensitive Area,41.3,15.3,2009-05-22,Karnataka
2328,Bangalore,Sensitive Area,41.5,15.0,2009-05-06,Karnataka
2329,Bangalore,Sensitive Area,39.2,14.0,2009-08-06,Karnataka
2330,Bangalore,Sensitive Area,36.6,13.7,2009-11-06,Karnataka
2331,Bangalore,Sensitive Area,36.4,12.3,2009-06-15,Karnataka
2332,Bangalore,Sensitive Area,32.0,12.5,2009-06-17,Karnataka
2333,Bangalore,Sensitive Area,31.8,14.3,2009-06-19,Karnataka
2334,Bangalore,Sensitive Area,36.4,12.8,2009-06-23,Karnataka
2335,Bangalore,Sensitive Area,30.2,12.7,2009-06-25,Karnataka
2336,Bangalore,Sensitive Area,36.3,11.6,2009-06-29,Karnataka
2337,Bangalore,Sensitive Area,37.0,11.6,2009-02-07,Karnataka
2338,Bangalore,Sensitive Area,37.4,13.2,2009-06-07,Karnataka
2339,Bangalore,Sensitive Area,36.3,11.8,2009-09-07,Karnataka
2340,Bangalore,Sensitive Area,37.9,12.1,2009-07-13,Karnataka
2341,Bangalore,Sensitive Area,30.3,13.3,2009-07-23,Karnataka
2342,Bangalore,Sensitive Area,36.3,13.6,2009-07-27,Karnataka
2343,Bangalore,Sensitive Area,28.3,13.4,2009-07-30,Karnataka
2344,Bangalore,Sensitive Area,29.1,12.5,2009-04-08,Karnataka
2345,Bangalore,Sensitive Area,36.1,14.8,2009-08-13,Karnataka
2346,Bangalore,Sensitive Area,34.4,15.1,2009-08-17,Karnataka
2347,Bangalore,Sensitive Area,32.4,14.7,2009-08-19,Karnataka
2348,Bangalore,Sensitive Area,36.6,15.8,2009-08-25,Karnataka
2349,Bangalore,Sensitive Area,35.0,13.2,2009-08-27,Karnataka
2350,Bangalore,Sensitive Area,35.2,12.7,2009-08-29,Karnataka
2351,Bangalore,Sensitive Area,34.7,12.1,2009-02-09,Karnataka
2352,Bangalore,Sensitive Area,34.9,12.3,2009-05-09,Karnataka
2353,Bangalore,Sensitive Area,26.9,11.1,2009-07-09,Karnataka
2354,Bangalore,Sensitive Area,34.1,12.8,2009-09-09,Karnataka
2355,Bangalore,Sensitive Area,34.1,14.5,2009-09-14,Karnataka
2356,Bangalore,Sensitive Area,36.4,14.9,2009-09-16,Karnataka
2357,Bangalore,Sensitive Area,31.9,15.1,2009-09-22,Karnataka
2358,Bangalore,Sensitive Area,37.3,20.4,2009-09-29,Karnataka
2359,Bangalore,Sensitive Area,39.4,17.0,2009-06-10,Karnataka
2360,Bangalore,Sensitive Area,36.0,15.9,2009-08-10,Karnataka
2361,Bangalore,Sensitive Area,32.6,11.9,2009-12-10,Karnataka
2362,Bangalore,Sensitive Area,29.1,13.1,2009-10-14,Karnataka
2363,Bangalore,Sensitive Area,34.6,17.5,2009-10-17,Karnataka
2364,Bangalore,Sensitive Area,37.2,17.0,2009-10-18,Karnataka
2365,Bangalore,Sensitive Area,37.6,22.5,2009-10-19,Karnataka
2366,Bangalore,Sensitive Area,33.3,12.4,2009-10-21,Karnataka
2367,Bangalore,Sensitive Area,31.8,14.5,2009-10-26,Karnataka
2368,Bangalore,Sensitive Area,28.1,11.8,2009-10-29,Karnataka
2369,Bangalore,Sensitive Area,34.3,12.1,2009-02-11,Karnataka
2370,Bangalore,Sensitive Area,34.3,14.6,2009-06-11,Karnataka
2371,Bangalore,Sensitive Area,31.1,13.2,2009-09-11,Karnataka
2372,Bangalore,Sensitive Area,35.9,14.7,2009-11-11,Karnataka
2373,Bangalore,Sensitive Area,31.0,11.7,2009-11-16,Karnataka
2374,Bangalore,Sensitive Area,10.0,15.0,2011-06-04,Karnataka
2375,Bangalore,Sensitive Area,12.0,13.0,2011-11-04,Karnataka
2376,Bangalore,Sensitive Area,11.0,10.0,2011-04-18,Karnataka
2377,Bangalore,Sensitive Area,9.0,8.0,2011-04-20,Karnataka
2378,Bangalore,Sensitive Area,9.0,17.0,2011-04-05,Karnataka
2379,Bangalore,Sensitive Area,12.0,19.0,2011-11-05,Karnataka
2380,Bangalore,Sensitive Area,20.0,15.0,2011-05-17,Karnataka
2381,Bangalore,Sensitive Area,15.0,8.5,2011-05-26,Karnataka
2382,Bangalore,Sensitive Area,18.5,7.5,2011-03-06,Karnataka
2383,Bangalore,Sensitive Area,19.0,7.0,2011-07-06,Karnataka
2384,Bangalore,Sensitive Area,19.0,7.5,2011-09-06,Karnataka
2385,Bangalore,Sensitive Area,22.0,8.0,2011-06-14,Karnataka
2386,Bangalore,Sensitive Area,19.0,7.5,2011-06-16,Karnataka
2387,Bangalore,Sensitive Area,17.0,7.0,2011-06-20,Karnataka
2388,Bangalore,Sensitive Area,15.0,6.0,2011-06-22,Karnataka
2389,Bangalore,Sensitive Area,17.5,8.0,2011-06-24,Karnataka
2390,Bangalore,Sensitive Area,19.5,8.0,2011-06-30,Karnataka
2391,Bangalore,Sensitive Area,30.5,23.5,2011-05-07,Karnataka
2392,Bangalore,Sensitive Area,25.0,11.0,2011-07-07,Karnataka
2393,Bangalore,Sensitive Area,30.0,14.0,2011-12-07,Karnataka
2394,Bangalore,Sensitive Area,30.0,12.0,2011-07-18,Karnataka
2395,Bangalore,Sensitive Area,29.0,11.0,2011-07-20,Karnataka
2396,Bangalore,Sensitive Area,24.5,10.0,2011-07-22,Karnataka
2397,Bangalore,Sensitive Area,28.0,11.0,2011-07-26,Karnataka
2398,Bangalore,Sensitive Area,25.0,10.0,2011-07-28,Karnataka
2399,Bangalore,Sensitive Area,25.0,10.5,2011-07-29,Karnataka
2400,Bangalore,Sensitive Area,30.0,12.0,2011-02-08,Karnataka
2401,Bangalore,Sensitive Area,24.5,9.5,2011-04-08,Karnataka
2402,Bangalore,Sensitive Area,29.0,11.0,2011-08-08,Karnataka
2403,Bangalore,Sensitive Area,28.0,12.0,2011-10-08,Karnataka
2404,Bangalore,Sensitive Area,28.0,13.0,2011-08-16,Karnataka
2405,Bangalore,Sensitive Area,24.0,10.0,2011-08-18,Karnataka
2406,Bangalore,Sensitive Area,28.0,13.0,2011-08-22,Karnataka
2407,Bangalore,Sensitive Area,28.0,11.0,2011-08-24,Karnataka
2408,Bangalore,Sensitive Area,24.0,11.0,2011-08-26,Karnataka
2409,Bangalore,Sensitive Area,24.0,11.0,2011-10-20,Karnataka
2410,Bangalore,Sensitive Area,41.0,15.0,2011-10-22,Karnataka
2411,Bangalore,Sensitive Area,28.0,17.0,2011-10-25,Karnataka
2412,Bangalore,Sensitive Area,31.0,18.0,2011-10-26,Karnataka
2413,Bangalore,Sensitive Area,25.5,14.0,2011-10-27,Karnataka
2414,Bangalore,Sensitive Area,33.0,15.0,2011-10-29,Karnataka
2415,Bangalore,Sensitive Area,24.0,10.0,2011-03-11,Karnataka
2416,Bangalore,Sensitive Area,30.0,13.0,2011-08-11,Karnataka
2417,Bangalore,Sensitive Area,23.5,10.0,2011-10-11,Karnataka
2418,Bangalore,Sensitive Area,29.0,13.0,2011-11-16,Karnataka
2419,Bangalore,Sensitive Area,23.5,9.5,2011-11-18,Karnataka
2420,Bangalore,Sensitive Area,29.0,14.0,2011-11-22,Karnataka
2421,Bangalore,Sensitive Area,24.0,9.5,2011-11-24,Karnataka
2422,Bangalore,Sensitive Area,75.0,12.0,2011-11-28,Karnataka
2423,Bangalore,Sensitive Area,29.0,12.0,2011-11-30,Karnataka
2424,Bangalore,Sensitive Area,29.0,12.0,2011-07-12,Karnataka
2425,Bangalore,Sensitive Area,29.0,12.0,2011-12-12,Karnataka
2426,Bangalore,Sensitive Area,29.0,12.0,2011-12-14,Karnataka
2427,Bangalore,Sensitive Area,23.5,9.5,2011-12-16,Karnataka
2428,Bangalore,Sensitive Area,29.0,13.0,2011-12-20,Karnataka
2429,Bangalore,Sensitive Area,22.5,10.0,2011-12-22,Karnataka
2430,Bangalore,Sensitive Area,28.0,12.0,2011-12-26,Karnataka
2431,Bangalore,Sensitive Area,29.0,15.0,2011-12-28,Karnataka
2432,Bangalore,Sensitive Area,23.5,10.0,2011-12-30,Karnataka
2433,Bangalore,Sensitive Area,18.0,7.0,2011-06-01,Karnataka
2434,Bangalore,Sensitive Area,18.0,6.0,2011-07-01,Karnataka
2435,Bangalore,Sensitive Area,18.0,7.0,2011-01-13,Karnataka
2436,Bangalore,Sensitive Area,18.0,7.0,2011-01-14,Karnataka
2437,Bangalore,Sensitive Area,18.0,7.0,2011-01-20,Karnataka
2438,Bangalore,Sensitive Area,18.0,7.0,2011-01-21,Karnataka
2439,Bangalore,Sensitive Area,18.0,7.0,2011-01-27,Karnataka
2440,Bangalore,Sensitive Area,18.0,7.0,2011-01-28,Karnataka
2441,Bangalore,Sensitive Area,19.0,8.0,2011-03-02,Karnataka
2442,Bangalore,Sensitive Area,19.0,8.0,2011-04-02,Karnataka
2443,Bangalore,Sensitive Area,19.0,8.0,2011-10-02,Karnataka
2444,Bangalore,Sensitive Area,18.0,8.0,2011-11-02,Karnataka
2445,Bangalore,Sensitive Area,19.0,7.0,2011-02-17,Karnataka
2446,Bangalore,Sensitive Area,18.0,7.0,2011-02-18,Karnataka
2447,Bangalore,Sensitive Area,19.0,7.0,2011-02-24,Karnataka
2448,Bangalore,Sensitive Area,19.0,7.0,2011-02-25,Karnataka
2449,Bangalore,Sensitive Area,19.0,8.0,2011-03-03,Karnataka
2450,Bangalore,Sensitive Area,18.0,8.0,2011-04-03,Karnataka
2451,Bangalore,Sensitive Area,19.0,8.0,2011-10-03,Karnataka
2452,Bangalore,Sensitive Area,19.0,8.0,2011-11-03,Karnataka
2453,Bangalore,Sensitive Area,19.0,8.0,2011-03-17,Karnataka
2454,Bangalore,Sensitive Area,19.0,8.0,2011-03-18,Karnataka
2455,Bangalore,Sensitive Area,19.0,8.0,2011-03-24,Karnataka
2456,Bangalore,Sensitive Area,19.0,8.0,2011-03-25,Karnataka
2457,Bangalore,Sensitive Area,19.0,9.0,2011-03-30,Karnataka
2458,Bangalore,Sensitive Area,19.0,8.0,2011-03-31,Karnataka
2459,Bangalore,Sensitive Area,18.0,8.0,2011-07-04,Karnataka
2460,Bangalore,Sensitive Area,18.0,9.0,2011-08-04,Karnataka
2461,Bangalore,Sensitive Area,18.0,9.0,2011-04-14,Karnataka
2462,Bangalore,Sensitive Area,18.0,8.0,2011-04-15,Karnataka
2463,Bangalore,Sensitive Area,19.0,9.0,2011-04-21,Karnataka
2464,Bangalore,Sensitive Area,18.0,8.0,2011-04-22,Karnataka
2465,Bangalore,Sensitive Area,18.0,8.0,2011-04-28,Karnataka
2466,Bangalore,Sensitive Area,17.0,8.0,2011-04-29,Karnataka
2467,Bangalore,Sensitive Area,18.0,9.0,2011-05-05,Karnataka
2468,Bangalore,Sensitive Area,18.0,8.0,2011-06-05,Karnataka
2469,Bangalore,Sensitive Area,17.0,9.0,2011-12-05,Karnataka
2470,Bangalore,Sensitive Area,19.0,9.0,2011-05-13,Karnataka
2471,Bangalore,Sensitive Area,18.0,8.0,2011-05-19,Karnataka
2472,Bangalore,Sensitive Area,18.0,8.0,2011-05-20,Karnataka
2473,Bangalore,Sensitive Area,18.0,8.0,2011-05-27,Karnataka
2474,Bangalore,Sensitive Area,19.0,8.0,2011-02-06,Karnataka
2475,Bangalore,Sensitive Area,19.0,8.0,2011-10-06,Karnataka
2476,Bangalore,Sensitive Area,19.0,8.0,2011-06-17,Karnataka
2477,Bangalore,Sensitive Area,19.0,8.0,2011-06-23,Karnataka
2478,Bangalore,Sensitive Area,18.0,8.0,2011-06-29,Karnataka
2479,Bangalore,Sensitive Area,19.0,8.0,2011-08-07,Karnataka
2480,Bangalore,Sensitive Area,19.0,8.0,2011-07-14,Karnataka
2481,Bangalore,Sensitive Area,19.0,9.0,2011-07-15,Karnataka
2482,Bangalore,Sensitive Area,19.0,8.0,2011-07-21,Karnataka
2483,Bangalore,Sensitive Area,18.0,9.0,2011-05-08,Karnataka
2484,Bangalore,Sensitive Area,18.0,9.0,2011-11-08,Karnataka
2485,Bangalore,Sensitive Area,19.0,10.0,2011-12-08,Karnataka
2486,Bangalore,Sensitive Area,19.0,9.0,2011-08-19,Karnataka
2487,Bangalore,Sensitive Area,18.0,9.0,2011-08-25,Karnataka
2488,Bangalore,Sensitive Area,19.0,9.0,2011-01-09,Karnataka
2489,Bangalore,Sensitive Area,18.0,9.0,2011-02-09,Karnataka
2490,Bangalore,Sensitive Area,18.0,9.0,2011-08-09,Karnataka
2491,Bangalore,Sensitive Area,19.0,9.0,2011-09-09,Karnataka
2492,Bangalore,Sensitive Area,18.0,9.0,2011-09-15,Karnataka
2493,Bangalore,Sensitive Area,18.0,9.0,2011-09-16,Karnataka
2494,Bangalore,Sensitive Area,18.0,9.0,2011-09-22,Karnataka
2495,Bangalore,Sensitive Area,18.0,9.0,2011-09-23,Karnataka
2496,Bangalore,Sensitive Area,18.0,9.0,2011-09-29,Karnataka
2497,Bangalore,Sensitive Area,19.0,9.0,2011-09-30,Karnataka
2498,Bangalore,Sensitive Area,19.0,9.0,2011-06-10,Karnataka
2499,Bangalore,Sensitive Area,19.0,9.0,2011-07-10,Karnataka
2500,Bangalore,Sensitive Area,19.0,9.0,2011-10-13,Karnataka
2501,Bangalore,Sensitive Area,19.0,9.0,2011-10-14,Karnataka
2502,Bangalore,Sensitive Area,19.0,9.0,2011-10-21,Karnataka
2503,Bangalore,Sensitive Area,19.0,9.0,2011-10-28,Karnataka
2504,Bangalore,Sensitive Area,18.0,7.0,2011-04-11,Karnataka
2505,Bangalore,Sensitive Area,18.0,7.0,2011-11-11,Karnataka
2506,Bangalore,Sensitive Area,18.0,7.0,2011-11-17,Karnataka
2507,Bangalore,Sensitive Area,18.0,7.0,2011-11-25,Karnataka
2508,Bangalore,Sensitive Area,18.0,7.0,2011-01-12,Karnataka
2509,Bangalore,Sensitive Area,18.0,7.0,2011-02-12,Karnataka
2510,Bangalore,Sensitive Area,18.0,7.0,2011-08-12,Karnataka
2511,Bangalore,Sensitive Area,18.0,7.0,2011-09-12,Karnataka
2512,Bangalore,Sensitive Area,18.0,7.0,2011-12-15,Karnataka
2513,Bangalore,Sensitive Area,18.0,7.0,2011-12-23,Karnataka
2514,Bangalore,Sensitive Area,18.0,7.0,2011-12-29,Karnataka
2515,Bangalore,Sensitive Area,29.1,12.9,2012-03-01,Karnataka
2516,Bangalore,Sensitive Area,22.35,8.85,2012-05-01,Karnataka
2517,Bangalore,Sensitive Area,30.8,14.5,2012-09-01,Karnataka
2518,Bangalore,Sensitive Area,30.6,14.9,2012-10-01,Karnataka
2519,Bangalore,Sensitive Area,29.4,12.8,2012-01-16,Karnataka
2520,Bangalore,Sensitive Area,30.1,12.8,2012-01-18,Karnataka
2521,Bangalore,Sensitive Area,22.700000000000003,9.4,2012-01-20,Karnataka
2522,Bangalore,Sensitive Area,30.6,14.7,2012-01-23,Karnataka
2523,Bangalore,Sensitive Area,30.2,12.6,2012-01-25,Karnataka
2524,Bangalore,Sensitive Area,23.5,10.15,2012-02-02,Karnataka
2525,Bangalore,Sensitive Area,30.6,12.3,2012-06-02,Karnataka
2526,Bangalore,Sensitive Area,22.799999999999997,10.0,2012-07-02,Karnataka
2527,Bangalore,Sensitive Area,30.7,12.8,2012-08-02,Karnataka
2528,Bangalore,Sensitive Area,30.4,12.6,2012-09-02,Karnataka
2529,Bangalore,Sensitive Area,30.7,13.6,2012-02-14,Karnataka
